suspected_SMILES,Canonical_PostEra_ID,IC50_(µM),IC50_CI_(Lower)_(µM),IC50_CI_(Upper)_(µM),Hill_slope,Curve_class
"COC1=CC(=CC=C1S(=O)(=O)N(C)C)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:4,6,24,27,32,34,42,t:2,22,30,39|",ALP-POS-ced8ea4d-50,> 99.5,,,1.09,2.1
"CCOC1=CC=C(C=N1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:5,7,19,22,27,29,37,t:3,17,25,34|",ALP-POS-ced8ea4d-49,> 99.5,,,,
"COC1=CC(C)=CC=C1CN(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:5,7,20,23,28,30,38,t:2,18,26,35|",ALP-POS-ced8ea4d-48,> 99.5,,,1.49,2.3
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C3COCCC3=C2)C2=CC=CN=C2)=C1 |c:3,18,30,35,37,39,t:1,15,21,23,33|",ALP-POS-ced8ea4d-47,> 99.5,,,0.993,2.1
"CN1CCCC(C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:17,20,25,27,35,t:15,23,32|",ALP-POS-ced8ea4d-45,> 99.5,,,0.444,4.0
"CC1=CC=CC=C1CN(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:3,5,18,21,26,28,36,t:1,16,24,33|",ALP-POS-ced8ea4d-41,> 99.5,,,1.13,2.1
"COC1=CC=CC=C1CN(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:4,6,19,22,27,29,37,t:2,17,25,34|",ALP-POS-ced8ea4d-40,> 99.5,,,0.983,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C(N=C2)C(F)(F)F)C2=CC=CN=C2)=C1 |c:3,18,23,25,34,36,38,t:1,15,21,32|",ALP-POS-ced8ea4d-37,36.4,34.5,38.4,1.07,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C3SC=NC3=C2)C2=CC=CN=C2)=C1 |c:3,18,26,29,34,36,38,t:1,15,21,23,32|",ALP-POS-ced8ea4d-36,84.0,74.9,94.2,1.01,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CN(CC3=CC=CC=C3)C=N2)C2=CC=CN=C2)=C1 |c:3,18,27,29,32,37,39,41,t:1,15,21,25,35|",ALP-POS-ced8ea4d-35,27.3,25.0,29.8,1.03,2.1
"COCC1=CSC(=N1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:6,18,21,26,28,36,t:3,16,24,33|",ALP-POS-ced8ea4d-34,> 99.5,,,1.15,2.1
"FC1=CC=C2C(COC2=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:9,21,24,29,31,39,t:1,3,19,27,36|",ALP-POS-ced8ea4d-33,> 99.5,,,,
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C(OC3CCOC3)C=C2)C2=CC=CN=C2)=C1 |c:3,18,32,37,39,41,t:1,15,21,23,35|",ALP-POS-ced8ea4d-32,6.32,5.91,6.76,1.11,1.1
"FC1=CC=CC(CCNC(=O)C(N(C2CCN(C2)C2=CC=CC=C2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,21,23,31,36,38,40,t:1,19,28,34|",ALP-POS-ced8ea4d-31,> 99.5,,,1.01,2.3
"FC(F)CN1C(=O)CCC2=CC(=CC=C12)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:11,26,29,34,36,44,t:9,13,24,32,41|",ALP-POS-ced8ea4d-30,24.5,22.0,27.3,0.968,2.1
"FC1=CC=CC(CCNC(=O)C(N(C2CC3=CC=CC=C23)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,17,28,33,35,37,t:1,15,19,25,31|",ALP-POS-ced8ea4d-29,> 99.5,,,1.23,2.3
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=CC=C2)C2=CC=CN=C2)=C1 |c:3,18,23,25,30,32,34,t:1,15,21,28|",ALP-POS-ced8ea4d-28,89.2,79.0,101,1.11,2.1
"CC1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:3,5,17,20,25,27,35,t:1,15,23,32|",ALP-POS-ced8ea4d-27,50.2,46.3,54.5,1.12,2.1
"FC1=CC=CC(CCNC(=O)C(N(C2CCN(C2)C2=CC=CC=C2F)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,21,23,32,37,39,41,t:1,19,29,35|",ALP-POS-ced8ea4d-26,> 99.5,,,0.875,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C3C(CCCS3(=O)=O)=C2)C2=CC=CN=C2)=C1 |c:3,18,23,32,37,39,41,t:1,15,21,35|",ALP-POS-ced8ea4d-25,> 99.5,,,1.24,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C3N=CSC3=C2)C2=CC=CN=C2)=C1 |c:3,18,25,29,34,36,38,t:1,15,21,23,32|",ALP-POS-ced8ea4d-24,60.5,56.3,64.9,1.07,2.1
"FC1=CC=CC(CCNC(=O)C(N(C2CCC3=CC=CC=C23)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,18,29,34,36,38,t:1,16,20,26,32|",ALP-POS-ced8ea4d-23,> 99.5,,,0.963,3.0
"FC1=CC=CC(CCNC(=O)C(N(C2CCCCCC2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,26,31,33,35,t:1,23,29|",ALP-POS-ced8ea4d-22,> 99.5,,,1.12,2.1
"CC1=NC2=CC=C(C=C2O1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:5,7,21,24,29,31,39,t:1,3,19,27,36|",ALP-POS-ced8ea4d-21,> 99.5,,,1.17,2.1
"CN1C=CC2=CC(=CC=C12)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:2,6,21,24,29,31,39,t:4,8,19,27,36|",ALP-POS-ced8ea4d-20,23.8,21.9,25.8,1.04,2.1
"COC1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:4,6,18,21,26,28,36,t:2,16,24,33|",ALP-POS-ced8ea4d-19,22.2,20.2,24.3,1.11,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C3N=C(NC3=C2)C(F)(F)F)C2=CC=CN=C2)=C1 |c:3,18,25,29,38,40,42,t:1,15,21,23,36|",ALP-POS-ced8ea4d-18,77.6,69.6,86.4,1.05,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C(C=C2)S(=O)(=O)C2CCCC2)C2=CC=CN=C2)=C1 |c:3,18,23,25,39,41,43,t:1,15,21,37|",ALP-POS-ced8ea4d-17,> 99.5,,,0.992,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=COC=N2)C2=CC=C(CN3C=CC=N3)C=C2)C2=CC=CN=C2)=C1 |c:3,18,27,29,32,37,39,41,t:1,15,21,23,35|",ALP-POS-ced8ea4d-16,8.34,7.78,8.93,1.15,1.1
"FC1=CC=CC(CCNC(=O)C(N(C2CCCOC2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,25,30,32,34,t:1,22,28|",ALP-POS-ced8ea4d-14,> 99.5,,,1.3,3.0
"FC1=CC=CC(CCNC(=O)C(N(C2CCCCC2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,25,30,32,34,t:1,22,28|",ALP-POS-ced8ea4d-13,> 99.5,,,0.674,2.3
"CC(C)OC1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:6,8,20,23,28,30,38,t:4,18,26,35|",ALP-POS-ced8ea4d-12,0.609,0.580,0.640,1.1,1.1
"CS(=O)(=O)CC1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:7,9,21,24,29,31,39,t:5,19,27,36|",ALP-POS-ced8ea4d-11,27.7,26.1,29.4,1.04,2.1
"CN1C=NC2=CC(=CC=C12)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:2,6,21,24,29,31,39,t:4,8,19,27,36|",ALP-POS-ced8ea4d-10,> 99.5,,,1.16,2.1
"CS(=O)(=O)C1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:6,8,20,23,28,30,38,t:4,18,26,35|",ALP-POS-ced8ea4d-9,75.9,70.4,81.8,1.11,2.1
"CN1N=CC2=CC(=CC=C12)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:2,6,21,24,29,31,39,t:4,8,19,27,36|",ALP-POS-ced8ea4d-8,48.0,45.4,50.8,1.1,2.1
"COC1CC2(C1)CC(C2)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:20,23,28,30,38,t:18,26,35|",ALP-POS-ced8ea4d-6,> 99.5,,,1.36,2.3
"CC(C)S(=O)(=O)C1=CC=C(C=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:8,10,22,25,30,32,40,t:6,20,28,37|",ALP-POS-ced8ea4d-5,66.1,60.7,72.0,1.1,2.1
"FC1=CC=CC(CCNC(=O)C(N(C2COC3=CC=CC=C3C2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,18,20,30,35,37,39,t:1,16,27,33|",ALP-POS-ced8ea4d-4,> 99.5,,,0.905,2.3
"FC1=CC=C2C(CCC2=C1)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:9,21,24,29,31,39,t:1,3,19,27,36|",ALP-POS-ced8ea4d-3,> 99.5,,,1.1,2.1
"FC1=CC=CC(CCNC(=O)C(N(C2CC3CCCC3C2)C(=O)C2=COC=N2)C2=CC=CN=C2)=C1 |c:3,28,33,35,37,t:1,25,31|",ALP-POS-ced8ea4d-2,> 99.5,,,1.05,2.1
"CN1C(=O)CCC2=CC(=CC=C12)N(C(C(=O)NCCC1=CC=CC(F)=C1)C1=CC=CN=C1)C(=O)C1=COC=N1 |c:8,23,26,31,33,41,t:6,10,21,29,38|",ALP-POS-ced8ea4d-1,63.5,59.0,68.4,1.07,2.1
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-8,1.99,1.70,2.33,0.975,1.1
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-7,6.68,5.55,8.05,1.22,1.1
Cn1nnnc1C1=CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,ALP-POS-5bb456a5-3,9.18,8.74,9.64,0.999,1.1
CC1CN(S(C)(=O)=O)CCC1NC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,ALP-POS-5bb456a5-1,2.79,2.56,3.03,0.953,1.1
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)cc(Cl)c2N1,MAT-POS-f39f51fd-1,3.76,2.42,5.84,0.825,1.3
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)cc(Cl)c2N1,MAT-POS-f39f51fd-1,2.45,1.83,3.28,0.851,2.1
[H][C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-9,> 99.5,,,0.542,2.3
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-8,0.0474,0.0372,0.0605,0.885,1.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-8,< 0.0500,,,0.852,2.3
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,MAT-POS-f9802937-7,0.207,0.175,0.245,0.906,1.1
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,MAT-POS-f9802937-7,0.247,0.225,0.271,1.01,2.1
CNC(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-6,49.6,40.0,61.6,1.34,2.1
CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-5,1.81,1.53,2.16,1.2,1.1
CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-4,20.5,19.4,21.6,1.04,2.1
CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-3,1.30,1.23,1.38,1.08,1.1
CN1C(=O)CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MAT-POS-f9802937-2,20.7,19.2,22.4,1.1,2.1
O=C(C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-2da19ca7-2,46.5,13.0,167,0.373,2.3
[H][C@@]1(c2cccc(Cl)c2)CCN(c2cncc3ccccc23)C1=O,EDG-MED-5d232de5-8,39.5,36.4,42.9,1.27,2.1
[H][C@]1(c2cccc(Cl)c2)CCN(c2cncc3ccccc23)C1=O,EDG-MED-5d232de5-7,2.96,2.73,3.21,1.08,1.1
[H][C@]1(C(=O)Nc2cncc3ccccc23)CCN(C)c2ccc(Cl)cc21,EDG-MED-5d232de5-6,54.4,40.7,72.8,0.564,2.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCN(C)c2ccc(Cl)cc21,EDG-MED-5d232de5-5,0.246,0.203,0.297,0.895,2.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCN(C(C)=O)c2ccc(Cl)cc21,EDG-MED-5d232de5-4,0.355,0.339,0.371,1.07,1.1
[H][C@]1(C(=O)Nc2cncc3ccccc23)CCN(C(C)=O)c2ccc(Cl)cc21,EDG-MED-5d232de5-3,17.2,16.2,18.2,1.12,1.1
[H][C@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-2,92.1,82.8,102,0.988,2.1
[H][C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-1,0.321,0.245,0.420,0.725,1.1
[H][C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-1,0.324,0.239,0.438,0.813,1.3
O=C1N[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UNK-cf7facf1-1,0.692,0.657,0.728,1.08,1.1
CC1(C(=O)Nc2cncc3ccccc23)C(=O)Nc2ccc(Cl)cc21,EDJ-MED-9e38fd34-1,0.609,0.566,0.655,1.03,1.1
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-5,0.545,0.477,0.623,0.927,1.1
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-4,60.9,52.9,70.2,0.884,2.1
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-3,0.307,0.286,0.330,1.06,2.1
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-d08626de-1,38.5,36.0,41.3,1.05,2.1
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccncc12,VLA-UNK-82501c2c-2,1.79,1.14,2.79,0.779,1.3
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2cnccc12,VLA-UNK-82501c2c-1,1.85,1.39,2.46,0.828,1.1
CC1(C(=O)Nc2cncc3ccccc23)CNc2ccc(Cl)cc21,EDJ-MED-2f867453-1,1.48,1.34,1.63,1.02,1.1
C=CC(=O)N(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-e69ad64a-2,0.0322,0.0301,0.0345,1.17,1.1
C=CC(=O)N(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-e69ad64a-2,0.0511,0.0471,0.0553,1.15,2.1
COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-3,0.186,0.174,0.198,1.17,2.1
O=C(Nc1cncc2[nH]c(=O)[nH]c12)C1CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-2,62.8,42.8,92.1,0.849,2.3
Cn1c(=O)[nH]c2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,EDG-MED-0e5afe9d-1,20.7,17.2,24.8,1.3,2.1
O=C1N(c2cncc3ccccc23)CCCC12CCNc1ccc(Cl)cc12,ALP-POS-e0fe77e5-13,1.29,1.22,1.37,1.0,1.1
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2CS(=O)(=O)CC2C1,KAD-UNI-80f122c8-3,1.67,1.52,1.84,1.07,1.1
CC(=O)N1CC2CC1CN2C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,KAD-UNI-80f122c8-2,3.79,3.41,4.20,1.09,1.1
NC(=O)C12COC(CNC(=O)CC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,KAD-UNI-80f122c8-1,9.05,8.14,10.1,1.08,1.1
O=C1NC(c2ccc(Cl)c(Cl)c2)C(=O)N1c1cncc2ccccc12,MAT-POS-1f3f1a6f-5,8.46,7.82,9.15,0.897,1.1
O=C(Nc1cncc2ccccc12)C(NCC1CC1)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-4,1.75,1.66,1.83,1.07,1.1
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-3,4.05,3.63,4.53,1.06,1.1
CN(C)C(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-2,4.27,4.02,4.55,1.07,1.1
NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-1,3.38,3.00,3.81,1.02,1.1
CN1CCC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-13,2.87,2.64,3.11,1.09,1.1
COCC(=O)NC(C)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-11,12.4,9.40,16.2,1.2,1.1
COCC(=O)NC(C)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-11,6.32,5.76,6.93,1.1,1.1
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-10,1.84,1.64,2.06,0.817,1.1
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-10,6.21,5.86,6.58,1.05,1.1
CC(NC(=O)COc1ccc(C(N)=O)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-9,14.3,10.5,19.5,1.29,1.1
CC(NC(=O)COc1ccc(C(N)=O)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-9,10.5,9.59,11.5,1.12,1.1
Cc1nc2n(n1)CC(C(=O)NC(C)(C(=O)Nc1cncc3ccccc13)c1ccc(Cl)c(Cl)c1)CC2,MAT-POS-e9e99895-8,6.76,5.50,8.31,1.14,1.1
Cc1nc2n(n1)CC(C(=O)NC(C)(C(=O)Nc1cncc3ccccc13)c1ccc(Cl)c(Cl)c1)CC2,MAT-POS-e9e99895-8,3.44,3.15,3.75,1.06,1.1
CC(NC(=O)Cc1ccc(-n2cnnn2)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-7,6.30,5.38,7.37,0.964,1.1
CC(NC(=O)Cc1ccc(-n2cnnn2)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-7,3.42,3.11,3.76,1.04,1.1
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-6,9.52,8.38,10.8,1.09,1.1
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-6,5.65,5.46,5.85,1.06,1.1
CC(NC(=O)c1cc2n(n1)CCO2)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-5,10.5,8.31,13.3,1.3,1.1
CC(NC(=O)c1cc2n(n1)CCO2)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-5,6.89,6.42,7.41,1.07,1.1
Cn1nc(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)cc1C#N,MAT-POS-e9e99895-4,14.1,10.4,19.2,1.22,1.1
Cn1nc(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)cc1C#N,MAT-POS-e9e99895-4,7.58,6.83,8.42,1.05,1.1
CC(NC(=O)C1CCC(=O)NC1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-3,4.10,3.77,4.45,1.09,1.1
CC(C)N1CCOC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-2,8.07,7.30,8.91,1.17,1.1
CC(C)N1CCOC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-2,4.17,3.90,4.45,0.931,1.1
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-4,0.872,0.830,0.915,1.08,1.1
COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-2,1.08,1.01,1.16,1.16,1.1
O=C(COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncc[nH]1,LEE-CAM-7ab9b158-3,1.99,1.71,2.30,0.889,1.1
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnco1,CHO-MSK-a31cca77-1,> 99.5,,,4.42,3.0
C[C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-2,97.7,79.6,120,0.953,2.1
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-1,0.979,0.674,1.42,1.49,1.1
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-1,0.234,0.213,0.258,1.14,1.1
O=C(Nc1cncc2ccccc12)C(CO)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-11,19.3,9.55,39.1,0.751,2.3
N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-8,0.803,0.782,0.825,1.16,1.1
O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-6,1.49,1.37,1.62,1.03,1.1
CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-5,4.76,4.43,5.11,1.14,1.1
O=C(Nc1cncc2ccccc12)C(O)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-4,2.01,1.50,2.70,0.77,1.1
CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-3,0.759,0.697,0.827,1.05,1.1
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1cncc2ccccc12,MAT-POS-fce787c2-2,1.37,0.751,2.51,0.451,2.3
CCOc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,MAT-POS-fce787c2-1,6.96,5.53,8.76,0.883,1.1
Cn1cnc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,MAT-POS-2bb0cf2b-2,13.0,11.9,14.3,1.17,1.1
Cl.Cl.NC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-2bb0cf2b-1,82.2,70.7,95.6,1.38,2.1
CC(=O)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,JOH-UNI-23d9e1b1-1,> 99.5,,,,
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-7,> 99.5,,,2.76,2.3
O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-4,> 99.5,,,1.89,2.1
"FC1=CC=CC(CCNC(=O)C(N(C(=O)C2=CN=CN2)C2=CC=C(Cl)C=C2)C2=CC=CN=C2)=C1 |c:3,17,26,31,33,35,t:1,15,21,23,29|",ALP-POS-1245c3fa-1,> 99.5,,,2.04,2.3
CNC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-2,3.33,1.85,5.99,0.615,1.3
CN(C)C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-1,2.92,2.73,3.14,0.955,1.1
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,RAL-THA-05e671eb-10,0.161,0.135,0.191,0.959,1.1
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,RAL-THA-05e671eb-10,0.210,0.198,0.224,1.03,2.1
COc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-39,35.0,28.4,43.0,1.05,2.1
Cc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-38,29.5,22.8,38.2,0.748,2.1
